id,name,data_version,day_ago_created ,price,list_price,original_price,discount,discount_rate,rating_average,review_count,favourite_count,all_time_quantity_sold,inventory_status,inventory_type,has_ebook ,url_path,authors,seller_name;spid;price,breadcrumbs,number_of_page
21927719,7 Loại Hình Thông Minh (Tặng Kèm Bookmark Tiki),3300,1444,131000,149000,149000,18000,12,0.0,0,0,,available,backorder,False,7-loai-hinh-thong-minh-tang-kem-bookmark-tiki-p21927719.html?spid=179229890,Thomas Armstrong,Nhà Sách Vĩnh Thụy;179229890;131000 | HỆ THỐNG NHÀ SÁCH ABC;192178457;131000 | info book;194794119;131000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | 7 Loại Hình Thông Minh (Tặng Kèm Bookmark Tiki),336
602421,100 Viên Gạch Xây Dựng Kỹ Năng Lãnh Đạo,3300,2267,89100,99000,99000,9900,10,0.0,0,0,,available,backorder,False,100-vien-gach-xay-dung-ky-nang-lanh-dao-p602421.html?spid=20444523,Tom Salonek,Nhà sách Fahasa;20444523;89100 | Tiki Trading;602460;65600 | Bamboo Books;197519541;84150 | Nhà Sách Vĩnh Thụy;201652503;87000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | 100 Viên Gạch Xây Dựng Kỹ Năng Lãnh Đạo,292
40972072,"IMPOSSIBLE TO IGNORE - Cách Tạo Nội Dung , Thao Túng Người Dùng ( Tặng Kèm Sổ Tay )",3300,1299,119200,149000,149000,29800,20,0.0,0,0,,available,backorder,False,impossible-to-ignore-cach-tao-noi-dung-thao-tung-nguoi-dung-tang-kem-so-tay-p40972072.html?spid=178482907,Carmen Simon,Bamboo Books;178482907;119200 | GOLD BOOKS;47354565;116220 | VBooks;70831361;89400 | Nhà Sách Vĩnh Thụy;179214921;131000 | Zing Books;200994718;149000 | Nhà Sách Trẻ Online;262016703;88900 | Tiệm Sách Hoa Hồng;262016723;89400,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | IMPOSSIBLE TO IGNORE - Cách Tạo Nội Dung , Thao Túng Người Dùng ( Tặng Kèm Sổ Tay )",332
192387480,Làm Người Là Như Thế Nào? - How To Be Human: The Manual,3300,329,153000,180000,180000,27000,15,0.0,0,0,,available,backorder,False,lam-nguoi-la-nhu-the-nao-how-to-be-human-the-manual-p192387480.html?spid=192387481,Ruby Wax,Nhà sách NetaBooks;192387481;153000 | Bamboo Books;196514223;161100 | Nhà Sách Vĩnh Thụy;200761075;158000 | info book;203208324;158000 | HỆ THỐNG NHÀ SÁCH ABC;203505703;158000 | Tiệm Sách Hoa Hồng;209399516;146780 | SÁCH ĐẠI NAM;248590095;179000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Làm Người Là Như Thế Nào? - How To Be Human: The Manual,408
140221944,Tư Duy Hệ Thống Trong Công Việc,3300,574,57850,89000,89000,31150,35,4.0,1,0,25.0,available,backorder,False,sach-tu-duy-he-thong-trong-cong-viec-p140221944.html?spid=140221947,Steven Schuster,TTR Next Generation;140221947;57850 | Nhà Sách Vĩnh Thụy;205893938;78000 | info book;208104834;78000 | Bamboo Books;209644213;75650,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tư Duy Hệ Thống Trong Công Việc,168
16998386,"Combo Bản Đồ Tư Duy Trong Công Việc, Bản Đồ Tư Duy Trong Quản Lý Thời Gian và Bản Đồ Tư Duy Trong Giải Quyết Vấn Đề ( Tặng Kèm Sổ Tay )",3300,1477,244000,277000,277000,33000,12,0.0,0,0,,available,backorder,False,combo-ban-do-tu-duy-trong-cong-viec-ban-do-tu-duy-trong-quan-ly-thoi-gian-va-ban-do-tu-duy-trong-giai-quyet-van-de-tang-kem-so-tay-p16998386.html?spid=192861429,Tony Buzan | Alpha Books biên soạn,HỆ THỐNG NHÀ SÁCH ABC;192861429;244000 | Nhà Sách Vĩnh Thụy;73756827;244000 | info book;119452791;244000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Combo Bản Đồ Tư Duy Trong Công Việc, Bản Đồ Tư Duy Trong Quản Lý Thời Gian và Bản Đồ Tư Duy Trong Giải Quyết Vấn Đề ( Tặng Kèm Sổ Tay )",564
250473853,KỸ NĂNG BÁN HÀNG BẤT ĐỘNG SẢN TRONG KỶ NGUYÊN MỚI - Dương Tống - (bìa mềm),3300,72,175000,219000,219000,44000,20,0.0,0,0,,available,backorder,False,ky-nang-ban-hang-bat-dong-san-trong-ky-nguyen-moi-duong-tong-bia-mem-p250473853.html?spid=254025325,,Alpha Books Official;254025325;175000 | Nhà Sách Khai Minh;250473854;208050 | Nhà Sách Vĩnh Thụy;253388714;219000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | KỸ NĂNG BÁN HÀNG BẤT ĐỘNG SẢN TRONG KỶ NGUYÊN MỚI - Dương Tống - (bìa mềm),200
212476347,Xây Dựng Câu Chuyện Thương Hiệu - Bản Quyền,3300,179,135200,169000,169000,33800,20,0.0,0,0,1.0,available,backorder,False,xay-dung-cau-chuyen-thuong-hieu-ban-quyen-p212476347.html?spid=212476348,,Gooda Official;212476348;135200,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Xây Dựng Câu Chuyện Thương Hiệu - Bản Quyền,
215748909,Giàu Có Đâu Có Khó! (SGB),3300,141,76500,90000,90000,13500,15,0.0,0,0,,available,backorder,False,giau-co-dau-co-kho-sgb-p215748909.html?spid=246773101,,Bamboo Books;246773101;76500 | Tiệm Sách Hoa Hồng;215748910;73800 | HỆ THỐNG NHÀ SÁCH ABC;247661286;79000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Giàu Có Đâu Có Khó! (SGB),
202879374,"Năng Lượng Tích Cực, Thấu Hiểu Hành Vi, Quyết Định Logic",3300,236,135150,159000,159000,23850,15,0.0,0,0,,available,backorder,False,nang-luong-tich-cuc-thau-hieu-hanh-vi-quyet-dinh-logic-p202879374.html?spid=251998055,,Bamboo Books;251998055;135150 | 1980Books Official;202879375;103350 | Tiệm sách Minh Hằng;203069091;126000 | HỆ THỐNG NHÀ SÁCH ABC;253351015;140000 | info book;254138869;143000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Năng Lượng Tích Cực, Thấu Hiểu Hành Vi, Quyết Định Logic",
192885391,Combo 2 Cuốn Quản Lý Dự Án: Quản Lý Dự Án Hiệu Quả Theo Phong Cách Người Nhật + Checklist Thông Minh Cho Mọi Dự Án,3300,325,210000,239000,239000,29000,12,0.0,0,0,1.0,available,backorder,False,combo-2-cuon-quan-ly-du-an-quan-ly-du-an-hieu-qua-theo-phong-cach-nguoi-nhat-checklist-thong-minh-cho-moi-du-an-p192885391.html?spid=202379201,,Nhà Sách Vĩnh Thụy;202379201;210000 | AHABOOKS;192885392;201500 | info book;208056458;229000 | HỆ THỐNG NHÀ SÁCH ABC;248086426;210000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Combo 2 Cuốn Quản Lý Dự Án: Quản Lý Dự Án Hiệu Quả Theo Phong Cách Người Nhật + Checklist Thông Minh Cho Mọi Dự Án,
229764023,Người Giỏi Không Phải Là Người Làm Tất Cả (Tái Bản),3300,116,51000,58000,58000,7000,12,0.0,0,0,2.0,available,backorder,False,nguoi-gioi-khong-phai-la-nguoi-lam-tat-ca-tai-ban-p229764023.html?spid=243044245,,Nhà Sách Vĩnh Thụy;243044245;51000 | SEA BOOKS;261113144;49000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Người Giỏi Không Phải Là Người Làm Tất Cả (Tái Bản),
39109398,"Combo Kỹ Năng Khởi Nghiệp Và Phát Triển Thương Hiệu: Stepping Up - Nhà Quản Lý 4.0 + PLATFORM - Nền Tảng Phát Triền Thương Hiệu Cá Nhân + Khởi Nghiệp 4.0 (Bộ 3 Cuốn Không Thể Thiếu Cho Mọi Nhà Lãnh Đạo, Nhà Quản Lý / Tặng Kèm Bookmark Happy Life)",3300,1324,304000,304000,304000,0,0,0.0,0,0,1.0,available,backorder,False,combo-ky-nang-khoi-nghiep-va-phat-trien-thuong-hieu-stepping-up-nha-quan-ly-4-0-platform-nen-tang-phat-trien-thuong-hieu-ca-nhan-khoi-nghiep-4-0-bo-3-cuon-khong-the-thieu-cho-moi-nha-lanh-dao-nha-quan-ly-tang-kem-bookmark-happy-life-p39109398.html?spid=99621540,Dorie Clark | Sarah Wood | Cynthia Johnson,Minhhabooks;99621540;304000 | Phương Đông Books;39109399;371500 | MHbooks;99636514;335000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Combo Kỹ Năng Khởi Nghiệp Và Phát Triển Thương Hiệu: Stepping Up - Nhà Quản Lý 4.0 + PLATFORM - Nền Tảng Phát Triền Thương Hiệu Cá Nhân + Khởi Nghiệp 4.0 (Bộ 3 Cuốn Không Thể Thiếu Cho Mọi Nhà Lãnh Đạo, Nhà Quản Lý / Tặng Kèm Bookmark Happy Life)",
161890006,Phi Lý Trí,3300,493,118000,169000,169000,51000,30,0.0,0,0,,available,backorder,False,phi-ly-tri-p161890006.html?spid=261988812,,Alpha Books Official;261988812;118000 | Nhà sách Đạo Hạnh;161890048;169000 | Nhà Sách Trẻ Online;262782102;117024 | Times Books;262782104;117324 | Tiệm Sách Hoa Hồng;262782105;117624 | VBooks;262782106;117624,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Phi Lý Trí,
135344532,Người nam châm,3300,599,70000,79000,79000,9000,11,0.0,0,0,1.0,available,backorder,False,nguoi-nam-cham-p135344532.html?spid=195967808,,info book;195967808;70000 | Zing Books;170763297;79000 | Bamboo Books;189700465;75050 | HỆ THỐNG NHÀ SÁCH ABC;196056330;70000 | Tiệm Sách Hoa Hồng;210416908;60830 | Nhà Sách Dalifa;217574780;71100 | Tiệm sách Minh Hằng;230055222;63000 | Nhà Sách Trẻ Online;230259339;60230 | Times Books;253303689;60530 | VBooks;253303690;60830,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Người nam châm,
22472023,"Mặc Kệ Nó, Làm Tới Đi! (Tái Bản 2018) (Tặng Kèm Bookmark)",3300,1439,109000,109000,0,0,0,0.0,0,0,,upcoming,upcoming,False,mac-ke-no-lam-toi-di-tai-ban-2018-tang-kem-bookmark-p22472023.html,Richard Branson,,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Mặc Kệ Nó, Làm Tới Đi! (Tái Bản 2018) (Tặng Kèm Bookmark)",
25653365,"Combo Sách Kỹ Năng Kinh Doanh: Thông Minh Hơn, Nhanh Hơn, Giỏi Hơn + Thay Đổi 1% Cách Làm Việc - Đạt Được 99% Thành Công",3300,1406,269000,306000,306000,37000,12,0.0,0,0,,available,backorder,False,combo-sach-ky-nang-kinh-doanh-thong-minh-hon-nhanh-hon-gioi-hon-thay-doi-1-cach-lam-viec-dat-duoc-99-thanh-cong-p25653365.html?spid=207239731,,Nhà Sách Vĩnh Thụy;207239731;269000 | Nhà Sách Lifebooks;38166182;306000 | Phương Đông Books;42205636;213849 | HỆ THỐNG NHÀ SÁCH ABC;249651929;269000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Combo Sách Kỹ Năng Kinh Doanh: Thông Minh Hơn, Nhanh Hơn, Giỏi Hơn + Thay Đổi 1% Cách Làm Việc - Đạt Được 99% Thành Công",
