id,name,data_version,day_ago_created ,price,list_price,original_price,discount,discount_rate,rating_average,review_count,favourite_count,all_time_quantity_sold,inventory_status,inventory_type,has_ebook ,url_path,authors,seller_name;spid;price,breadcrumbs,number_of_page
9691774,Phong Độ Cực Đỉnh,3300,1629,87200,109000,109000,21800,20,5.0,3,0,20.0,available,backorder,False,phong-do-cuc-dinh-p9691774.html?spid=20480294,Brad Stulberg | Steve Magness,Nhà sách Fahasa;20480294;87200 | Tiki Trading;9691775;57000 | Nhà Sách Vĩnh Thụy;73781892;96000 | info book;119253003;96000 | HỆ THỐNG NHÀ SÁCH ABC;194861981;96000 | Bamboo Books;197521717;92650 | Times Books;215727430;54000 | Tiệm Sách Hoa Hồng;262766036;54500,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Phong Độ Cực Đỉnh,308
138226289,Storytelling With Data: Let’S Practice! - Thực Hành Kể Chuyện Thông Qua Dữ Liệu!,3300,588,259000,399000,399000,140000,35,5.0,288,0,2030.0,available,instock,False,storytelling-with-data-let-s-practice-thuc-hanh-ke-chuyen-thong-qua-du-lieu-p138226289.html?spid=138226290,Cole Nussbaumer Knaflic,Tiki Trading;138226290;259000 | Nhà Sách Minh Đức;144527025;319200 | Cá Chép Bookstore;154720727;359100 | Sunbook Store;161556265;259350,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Storytelling With Data: Let’S Practice! - Thực Hành Kể Chuyện Thông Qua Dữ Liệu!,436
95220861,Tuần Làm Việc 4 Giờ (Tái Bản),3300,776,89700,115000,115000,25300,22,5.0,32,0,374.0,available,backorder,False,tuan-lam-viec-4-gio-tai-ban-p95220861.html?spid=106996468,Timothy Ferris,Nhà sách Fahasa;106996468;89700 | Tiki Trading;95220862;79400 | THAIHABOOKS;109601105;89700 | Geta;112686690;87000 | Times Books;115803184;88250 | info book;118528774;101000 | Nhà Sách Vĩnh Thụy;118855095;92000 | Nhà Sách Trẻ Online;132285706;87950 | Tiệm Sách Hoa Hồng;143959749;88550 | Zing Books;170628672;115000 | GETA SHOP;183353283;94300 | Bamboo Books;184488700;103500 | HỆ THỐNG NHÀ SÁCH ABC;196056374;101000 | Nhà Sách Đinh Lễ;213860016;115000 | Tiệm sách Minh Hằng;217777952;91000 | Trạm đọc;229703658;92000 | Minhhabooks;241906015;91000 | ATP Book;248587552;103500 | MHbooks;248885989;91000 | BOOK SAI GON;254077302;90850 | Việt Thư Books;254077325;90850,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tuần Làm Việc 4 Giờ (Tái Bản),342
197719874,Suy Nghĩ Thống Kê Trong Đời Thường,3300,277,132800,160000,160000,27200,17,0.0,0,0,,available,backorder,False,suy-nghi-thong-ke-trong-doi-thuong-p197719874.html?spid=261978307,Nguyễn Văn Tuấn,Taurus 1987;261978307;132800 | Tiki Trading;197719875;92700 | Nhà Sách Vĩnh Thụy;205538655;141000 | Bamboo Books;247795486;144000 | NHƯ BOOKS;249181939;160000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Suy Nghĩ Thống Kê Trong Đời Thường,392
10227722,45 Giây Tạo Nên Thay Đổi - Thấu Hiểu Tiếp Thị Mạng Lưới,3300,1609,63000,70000,70000,7000,10,5.0,74,0,1123.0,available,backorder,False,45-giay-tao-nen-thay-doi-thau-hieu-tiep-thi-mang-luoi-p10227722.html?spid=20481549,Don Failla,Nhà sách Fahasa;20481549;63000 | Tiki Trading;10227723;59000 | SÁCH NGHÉ;52728485;60000 | Geta;88245132;60000 | Nhà Xuất Bản Trẻ;134574796;56000 | Phương Đông Books;169692194;75000 | AN HOA BOOK;181714280;63000 | GETA SHOP;183056446;75000 | Hiệu Sách Tự Do;207710661;70000 | Phụ kiện văn phòng Mega;213953734;70000 | Nhà Sách Dalifa;220606907;63000 | FishingBook;253642577;66500 | Omega Plus Books;262797889;59500 | Alpha Books Official;262799716;59500 | Tiệm Sách Cá Heo;263194856;57400,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | 45 Giây Tạo Nên Thay Đổi - Thấu Hiểu Tiếp Thị Mạng Lưới,192
52399985,Quản Lý Thời Gian Thông Minh Của Người Thành Đạt: Bí Quyết Thành Công Của Triệu Phú Anh,3300,1162,129600,162000,162000,32400,20,5.0,40,0,174.0,available,backorder,False,quan-ly-thoi-gian-thong-minh-cua-nguoi-thanh-dat-bi-quyet-thanh-cong-cua-trieu-phu-anh-p52399985.html?spid=56069459,Ducan Banatyne,Nhà sách Fahasa;56069459;129600 | Tiki Trading;54056011;107000 | trungthanh2018;54421348;117999 | Bookstores;54759027;105300 | The King of Books;58107677;105300 | Shop60s;57644002;162000 | AHABOOKS;71020188;150350 | Nhà sách Có Đủ Cả;71544670;162000 | NVP;52638123;100440 | NhatPham0356;54768956;115800 | tientien1912;74912159;116640 | Phương Đông Books;113054060;129500 | Nhà Sách Vĩnh Thụy;173650901;143000 | Nicebooks;174067246;105300 | aacboks;177747324;105000 | MCBooks Sài Gòn;181973389;162000 | info book;196022481;143000 | HỆ THỐNG NHÀ SÁCH ABC;202485010;143000 | ATP Book;242435500;145800,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Quản Lý Thời Gian Thông Minh Của Người Thành Đạt: Bí Quyết Thành Công Của Triệu Phú Anh,392
134625490,Bộ sách DK - Kỹ năng toàn diện trong cuộc sống và công việc,3300,601,514800,792000,792000,277200,35,0.0,0,0,2.0,available,backorder,False,bo-sach-dk-ky-nang-toan-dien-trong-cuoc-song-va-cong-viec-p134625490.html?spid=164459485,DK,The King of Books;164459485;514800 | NVP;145305835;491040 | SusuFamily;156189216;554400 | BizbooksJSC;164092325;554400 | MiNaBooks;169545922;490540 | Bookstores;174502429;514800 | Nicebooks;174502961;498960 | HỆ THỐNG NHÀ SÁCH ABC;203146854;697000 | The 1991 Book;247930641;514800,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Bộ sách DK - Kỹ năng toàn diện trong cuộc sống và công việc,
13333355,Đọc Nhiều Nhớ Được Bao Nhiêu?,3300,1539,94400,118000,118000,23600,20,4.7,58,0,255.0,available,backorder,False,doc-nhieu-nho-duoc-bao-nhieu-p13333355.html?spid=20425649,Zion Kabasawa,Nhà sách Fahasa;20425649;94400 | Tiki Trading;13333356;93700 | NewShop Official;111726435;100300 | trungthanh2018;165118665;94400 | Zenbooks Official ;179941113;94400 | Nhà sách NetaBooks;191005130;100300 | Nhà sách Thanh Hà;198958804;94200 | Times Books;215638994;96460 | Tiệm Sách Hoa Hồng;247016776;96760 | Nhà Sách Trẻ Online;262973570;96160,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Đọc Nhiều Nhớ Được Bao Nhiêu?,
206837193,Khách Hàng Thật Sự Cần Gì?,3300,209,86000,180000,180000,94000,52,4.7,11,0,211.0,available,instock,False,khach-hang-that-su-can-gi-p206837193.html?spid=206837196,Jim Kalbach,Tiki Trading;206837196;86000 | nha sach nguyet linh;207195044;180000 | HỆ THỐNG NHÀ SÁCH ABC;207657156;158000 | info book;209170904;158000 | Nhà Sách Vĩnh Thụy;213723215;158000 | Nhà sách PLV;217474900;169000 | Bamboo Books;221224335;153000 | Nhà Sách Trẻ Online;247423755;147000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Khách Hàng Thật Sự Cần Gì?,336
1750249,Phân Tích Chứng Khoán,3300,1901,363900,499000,499000,135100,27,4.8,104,0,428.0,available,backorder,False,phan-tich-chung-khoan-p1750249.html?spid=20490032,Benjamin Graham | David L. Dodd,Nhà sách Fahasa;20490032;363900 | Tiki Trading;1750251;346000 | GOLD BOOKS;8526874;374250 | AHABOOKS;10395151;419500 | Phương Đông Books;11861546;459500 | Nhà Sách Đinh Lễ;34380513;445550 | Sống Official;50766372;349300 | Times Books;55695952;347004 | Alpha Books Official;59378593;349000 | Omega Plus Books;68986134;349000 | ETS Books;70839584;349300 | Nhà Sách Vĩnh Thụy;74542463;439000 | info book;76255103;439000 | Nhà Sách Lifebooks;88942968;499000 | Daisanbooks;102625422;499000 | Trạm đọc;126960430;348000 | HaAnBooks;140046106;499000 | NewShop Official;140743059;424150 | Moonshine Shop;146249956;350000 | VBooks;160409795;347304 | Bamboo Books;177755315;399200 | Đồ chơi giáo dục thông minh;190747511;349300 | HỆ THỐNG NHÀ SÁCH ABC;192113248;439000 | Zing Books;200763238;499000 | Hiệu Sách Tự Do;214580110;474050 | Tiệm sách Minh Hằng;220677542;375000 | Play With Me;262700078;364000 | Nhà Sách Trẻ Online;262758445;346704,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Phân Tích Chứng Khoán,828
153045603,Sách Người Giỏi Không Phải Là Người Làm Tất Cả (Tái Bản 2021),3300,542,45500,58000,58000,12500,22,5.0,152,0,2213.0,available,instock,False,sach-nguoi-gioi-khong-phai-la-nguoi-lam-tat-ca-tai-ban-2021-p153045603.html?spid=153045604,Donna M. Genett | Ph.D,Tiki Trading;153045604;45500 | Nhà Sách Vĩnh Thụy;159858533;51000 | Alpha Books Official;173382873;46400 | Sống Official;174810986;46200 | ETS Books;174810988;46400 | Omega Plus Books;175087130;46400 | VBooks;192890813;49300 | Bamboo Books;197411584;55100 | Hiệu Sách Tự Do;199169210;46000 | Hodico;201017066;58000 | Times Books;215777579;49000 | Nhà Sách Dalifa;217525542;52200 | Tiệm Sách Cá Heo;263302994;58000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Sách Người Giỏi Không Phải Là Người Làm Tất Cả (Tái Bản 2021),116
